alpha_2,region,,flag,大洲:,origin name,Let's Go,,2004-01-01,2004-02-01,2004-03-01,2004-04-01,2004-05-01,2004-06-01,2004-07-01,2004-08-01,2004-09-01,2004-10-01,2004-11-01,2004-12-01,2005-01-01,2005-02-01,2005-03-01,2005-04-01,2005-05-01,2005-06-01,2005-07-01,2005-08-01,2005-09-01,2005-10-01,2005-11-01,2005-12-01,2006-01-01,2006-02-01,2006-03-01,2006-04-01,2006-05-01,2006-06-01,2006-07-01,2006-08-01,2006-09-01,2006-10-01,2006-11-01,2006-12-01,2007-01-01,2007-02-01,2007-03-01,2007-04-01,2007-05-01,2007-06-01,2007-07-01,2007-08-01,2007-09-01,2007-10-01,2007-11-01,2007-12-01,2008-01-01,2008-02-01,2008-03-01,2008-04-01,2008-05-01,2008-06-01,2008-07-01,2008-08-01,2008-09-01,2008-10-01,2008-11-01,2008-12-01,2009-01-01,2009-02-01,2009-03-01,2009-04-01,2009-05-01,2009-06-01,2009-07-01,2009-08-01,2009-09-01,2009-10-01,2009-11-01,2009-12-01,2010-01-01,2010-02-01,2010-03-01,2010-04-01,2010-05-01,2010-06-01,2010-07-01,2010-08-01,2010-09-01,2010-10-01,2010-11-01,2010-12-01,2011-01-01,2011-02-01,2011-03-01,2011-04-01,2011-05-01,2011-06-01,2011-07-01,2011-08-01,2011-09-01,2011-10-01,2011-11-01,2011-12-01,2012-01-01,2012-02-01,2012-03-01,2012-04-01,2012-05-01,2012-06-01,2012-07-01,2012-08-01,2012-09-01,2012-10-01,2012-11-01,2012-12-01,2013-01-01,2013-02-01,2013-03-01,2013-04-01,2013-05-01,2013-06-01,2013-07-01,2013-08-01,2013-09-01,2013-10-01,2013-11-01,2013-12-01,2014-01-01,2014-02-01,2014-03-01,2014-04-01,2014-05-01,2014-06-01,2014-07-01,2014-08-01,2014-09-01,2014-10-01,2014-11-01,2014-12-01,2015-01-01,2015-02-01,2015-03-01,2015-04-01,2015-05-01,2015-06-01,2015-07-01,2015-08-01,2015-09-01,2015-10-01,2015-11-01,2015-12-01,2016-01-01,2016-02-01,2016-03-01,2016-04-01,2016-05-01,2016-06-01,2016-07-01,2016-08-01,2016-09-01,2016-10-01,2016-11-01,2016-12-01,2017-01-01,2017-02-01,2017-03-01,2017-04-01,2017-05-01,2017-06-01,2017-07-01,2017-08-01,2017-09-01,2017-10-01,2017-11-01,2017-12-01,2018-01-01,2018-02-01,2018-03-01,2018-04-01,2018-05-01,2018-06-01,2018-07-01,2018-08-01,2018-09-01,2018-10-01,2018-11-01,2018-12-01,2019-01-01,2019-02-01,2019-03-01,2019-04-01,2019-05-01,2019-06-01,2019-07-01,2019-08-01,2019-09-01,2019-10-01,2019-11-01,2019-12-01,2020-01-01,2020-02-01,2020-03-01,2020-04-01,2020-05-01,2020-06-01,2020-07-01,2020-08-01,2020-09-01,2020-10-01,2020-11-01,2020-12-01,2021-01-01,2021-02-01,2021-03-01,2021-04-01,2021-05-01,2021-06-01,2021-07-01,2021-08-01,2021-09-01,2021-10-01,2021-11-01,2021-12-01,2022-01-01,2022-02-01,2022-03-01,2022-04-01
IR,伊朗,其他,https://www.fluentpython.com/data/flags/ir/ir.gif,亚洲,IR,0,0,0,47,66,41,32,0,100,29,30,96,0,24,0,28,24,0,18,19,18,32,33,31,30,26,0,28,29,23,43,13,36,11,33,20,26,0,9,8,28,8,31,21,12,18,23,16,26,19,29,4,22,5,22,10,22,26,20,8,18,18,21,17,34,14,30,10,24,38,23,27,30,19,28,35,28,15,43,38,46,34,20,33,27,31,18,15,14,21,11,12,21,15,7,8,16,15,4,10,11,8,15,10,13,12,10,11,9,6,9,6,9,14,11,9,31,9,9,11,5,6,7,10,11,5,5,8,5,10,6,7,6,9,7,6,9,7,5,8,10,6,9,5,6,6,7,6,9,7,10,11,12,8,10,8,9,12,10,13,11,14,12,16,17,13,11,12,11,12,11,8,9,9,18,10,11,12,11,11,10,12,9,10,9,12,12,12,13,13,11,15,13,9,28,11,8,6,8,6,6,9,10,11,12,10,7,9,10,9,8,9,7,9,10,10,14,10,10,36,26,9
MZ,莫桑比克,其他,https://www.fluentpython.com/data/flags/mz/mz.gif,非洲,MZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54,100,0,0,0,0,0,42,0,0,0,0,0,0,0,49,0,0,0,0,0,0,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,22,0,0,0,0,0,0,0,0,0,8,0,0,6,0,6,0,0,10,10,0,6,0,10,0,0,0,0,0,9,0,0,7,0,10,8,5,3,0,0,2,4,0,0,3,3,2,0,4,0,0,2,2,9,2,13,0,2,6,6,2,3,3,0,6,6,11,23,7,2,5,4,0,2,0,4,6,6,3,2,3,0,5,4,9,36,3,0,3,2,15,12,9,4,7,12,12,23,2,5,10,7,15,20,7,7,9,20,7,4,9,11,10,22,32,67,37,7,31,45,27,23,3,23,28,49,41,63,25,7,45,39,9
SM,圣马力诺,其他,https://www.fluentpython.com/data/flags/sm/sm.gif,欧洲,SM,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,12,5,0,0,0,0,0,5,5,0,0,0,0,0,4,0,0,0,3,0,0,0,0,4,0,4,4,0,30,0,0,0,42,0,0,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,3,0,0,0,5,0,0,2,4,0,2,0,2,5,0,0,0,2,0,0,2,2,2,0,10,2,2,2,2,0,0,2,2,0,0,0,0,0,0,0,2,0,2,0,0,0,2,4,4,0,0,0,0,0,0,4,3,2,2,3,2,0,2,2,5,2,0,0,2,2,1,2,2,2,0,1,0,2,1,4,1,0,3,0,1,1,1,3,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,6,10,9
SN,塞内加尔,其他,https://www.fluentpython.com/data/flags/sn/sn.gif,非洲,SN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,13,0,11,0,0,0,0,0,0,0,0,8,8,0,7,0,0,6,19,6,6,6,0,0,5,0,0,4,0,0,5,5,0,0,0,4,5,0,4,4,4,0,0,9,4,0,4,0,0,0,0,0,4,4,0,0,0,4,0,2,2,0,0,0,0,0,0,4,2,3,0,0,1,1,4,0,4,0,3,9,0,5,1,1,4,1,1,0,1,1,1,1,2,3,1,0,3,1,3,0,0,4,1,1,0,1,0,1,1,3,3,2,1,1,0,3,1,2,1,2,3,4,2,0,2,1,2,3,0,2,1,1,1,2,1,1,2,1,1,1,1,1,2,1,4,2,2,21,2,2,5,3,2,4,5,1,4,6,2,3,2,3,4,5,7,6,4,4,2,5,3,2,2,4,5,6,21,100,20,3,6,8,8,9,9,6,7,17,49,55,10,4,13,16,9
TN,突尼斯,其他,https://www.fluentpython.com/data/flags/tn/tn.gif,非洲,TN,0,0,0,0,0,77,74,82,95,100,0,72,0,57,0,0,0,0,0,0,60,0,0,0,0,0,0,0,0,27,0,0,31,0,0,0,0,0,35,17,15,0,23,12,13,12,12,10,17,25,15,8,0,7,12,26,7,6,12,5,14,9,0,12,10,3,6,3,13,21,3,9,7,4,2,6,7,5,0,0,4,8,4,13,5,2,2,3,6,0,7,3,8,13,12,6,8,3,6,2,8,9,12,9,16,13,13,6,14,6,4,10,5,8,9,12,14,11,21,11,2,7,6,16,9,6,7,10,9,10,7,7,11,8,7,6,10,11,7,7,7,10,6,11,15,7,7,17,11,9,9,15,13,16,12,9,17,12,4,5,9,10,12,15,14,18,12,9,8,7,11,10,11,14,48,18,15,17,14,10,12,8,5,19,25,17,28,28,24,25,21,18,20,27,21,24,18,24,16,28,15,24,32,39,60,28,8,13,22,18,15,19,21,20,19,32,53,18,19,39,56,9
UY,乌拉圭,其他,https://www.fluentpython.com/data/flags/uy/uy.gif,南美,UY,0,0,0,0,0,0,0,0,27,0,47,0,25,0,0,0,0,19,0,15,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,9,9,0,0,0,0,6,0,0,0,0,0,5,5,0,6,10,9,0,0,0,0,12,7,0,0,0,0,0,5,0,0,0,0,7,8,0,0,0,8,0,5,0,0,0,0,0,0,5,0,3,2,2,2,1,6,2,9,1,8,2,2,2,1,0,4,6,12,2,3,0,2,2,2,2,2,4,2,0,1,2,1,5,1,5,2,13,7,4,6,8,6,2,4,2,3,4,2,4,1,1,3,7,2,3,2,1,4,5,3,8,6,3,3,3,2,3,4,3,5,2,2,4,2,5,3,4,7,4,4,3,2,3,5,5,8,5,70,6,7,4,6,7,4,5,6,4,7,10,8,6,8,6,5,5,6,3,6,8,7,8,4,4,4,8,10,8,14,6,8,8,8,5,7,10,5,7,7,16,15,9,11,100,51,9
TZ,坦桑尼亚,其他,https://www.fluentpython.com/data/flags/tz/tz.gif,非洲,TZ,0,0,100,0,0,0,0,0,64,0,0,0,0,0,0,0,0,0,0,56,0,0,0,0,0,0,0,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,0,0,0,0,0,0,0,0,0,20,0,0,19,0,17,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,3,0,0,0,5,9,0,0,2,0,2,0,2,3,0,1,0,2,1,2,1,2,0,1,1,1,1,2,2,1,1,4,2,2,2,0,1,1,1,3,3,3,2,3,2,4,3,2,2,2,2,1,7,1,1,8,6,2,2,2,2,2,5,3,2,3,2,2,3,4,3,0,5,5,3,4,4,4,1,5,15,9,22,1,5,10,8,9,5,7,3,10,23,13,22,5,9,7,8,7,8,11,4,8,7,6,4,3,6,6,13,21,33,16,7,13,19,10,11,3,6,11,16,19,24,12,6,16,16,8
CM,喀麦隆,其他,https://www.fluentpython.com/data/flags/cm/cm.gif,非洲,CM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,79,0,0,0,0,77,0,0,0,0,0,0,0,0,37,0,0,0,0,0,26,0,0,0,0,25,0,0,0,0,18,19,0,0,18,0,0,0,0,0,0,0,15,0,0,0,17,0,16,0,0,0,0,0,0,0,0,13,25,0,0,0,6,13,0,6,11,11,0,11,5,0,0,9,13,10,9,5,4,12,4,12,16,0,0,12,0,7,7,3,6,3,9,9,13,3,3,8,7,15,9,7,7,6,10,6,9,6,5,10,6,5,10,2,10,2,7,5,7,2,5,10,7,5,4,2,2,2,9,6,10,1,1,3,5,3,1,0,3,3,2,10,7,3,1,8,8,3,23,3,6,8,6,2,5,6,6,10,14,11,15,6,6,9,10,15,11,11,7,8,11,1,6,7,6,9,14,39,100,50,3,22,31,12,16,4,8,12,27,51,73,21,4,20,27,8
BF,布基纳法索,其他,https://www.fluentpython.com/data/flags/bf/bf.gif,非洲,BF,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,2,0,2,0,0,0,2,0,0,0,0,1,1,1,1,0,1,1,0,1,1,1,0,0,1,0,0,0,0,1,1,0,1,2,1,0,4,4,1,1,1,0,1,1,1,1,0,1,1,2,1,2,0,0,0,0,0,1,1,1,0,0,1,7,2,1,0,0,2,2,1,1,0,1,1,0,0,1,0,0,0,1,1,1,1,0,1,1,2,0,0,0,14,48,9,0,2,1,2,0,1,2,4,4,25,19,3,0,7,14,7
LY,利比亚,其他,https://www.fluentpython.com/data/flags/ly/ly.gif,非洲,LY,0,0,0,0,0,0,0,0,0,0,0,0,89,0,0,0,0,0,0,0,0,0,71,0,64,0,0,0,0,0,0,46,0,0,0,0,0,0,0,29,26,77,45,0,0,44,0,0,33,0,14,0,14,0,10,0,12,0,13,0,0,12,11,0,10,0,12,0,0,0,19,16,69,64,0,16,0,0,0,28,0,6,0,0,22,5,17,15,27,0,0,0,0,0,6,5,2,4,6,13,10,5,7,6,3,3,4,4,9,10,9,6,11,5,12,9,3,8,6,9,5,8,4,5,5,3,4,4,7,8,6,5,6,4,6,8,10,9,13,10,6,18,12,11,9,7,11,14,4,11,12,13,8,5,8,10,9,8,5,6,4,4,13,7,5,2,7,9,8,3,9,11,12,8,17,7,6,14,7,12,13,8,12,14,11,13,14,9,7,11,14,13,21,13,12,10,12,6,9,8,7,9,9,25,100,26,6,16,23,30,26,25,26,26,25,60,68,17,10,30,24,7
MT,马尔他,其他,https://www.fluentpython.com/data/flags/mt/mt.gif,欧洲,MT,0,0,20,0,0,0,32,0,0,16,16,29,0,27,0,13,10,0,100,11,11,0,0,0,0,9,7,0,21,7,0,7,0,6,0,0,6,0,5,16,4,4,7,8,4,0,7,6,3,3,0,0,0,6,3,9,18,3,12,3,14,9,3,6,5,3,3,3,8,16,13,5,7,8,0,2,0,4,9,2,5,0,4,4,4,0,7,1,2,2,2,2,9,12,2,4,5,6,8,6,3,5,6,10,12,6,3,5,6,3,6,4,11,4,8,5,9,7,7,3,8,10,10,8,14,6,5,7,8,9,11,8,3,11,5,8,6,7,7,10,7,6,7,5,6,4,7,10,7,7,6,5,4,7,8,3,8,14,7,9,8,9,9,6,7,13,9,11,9,11,6,13,14,12,21,11,16,15,13,15,14,9,15,10,15,14,8,17,10,12,13,22,16,7,13,10,6,4,7,9,5,6,3,26,14,18,5,13,3,5,5,7,8,16,14,12,8,6,7,65,41,7
NP,尼泊尔,其他,https://www.fluentpython.com/data/flags/np/np.gif,亚洲,NP,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,0,0,24,0,0,0,0,0,0,40,0,0,0,0,0,0,35,0,0,0,6,0,27,0,4,0,0,7,0,0,0,9,10,6,3,3,2,0,0,10,0,3,12,5,5,2,8,5,0,0,5,0,5,5,3,4,17,5,2,6,1,3,3,1,11,5,1,3,1,6,4,3,1,1,1,0,3,6,0,1,10,7,3,2,5,3,4,6,5,3,3,3,1,9,12,3,3,3,2,0,8,7,3,1,8,6,11,20,5,1,4,5,6,11,19,16,16,20,15,15,10,14,11,14,15,17,14,15,11,11,8,7,11,4,6,8,40,100,33,9,9,14,8,8,7,9,7,10,37,37,10,6,26,20,7
NE,尼日尔,其他,https://www.fluentpython.com/data/flags/ne/ne.gif,非洲,NE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,7,12,0,6,0,0,0,6,0,0,0,0,9,0,0,0,0,0,0,7,0,0,0,0,0,0,0,3,3,4,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,7,0,4,0,4,0,0,0,4,23,4,10,0,0,0,3,0,9,3,0,10,4,0,12,6,0,3,5,3,12,17,7,14,3,11,5,2,7,20,100,11,2,5,9,15,6,6,12,8,18,50,36,4,4,15,13,7
KH,柬埔塞,其他,https://www.fluentpython.com/data/flags/kh/kh.gif,亚洲,KH,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,2,2,0,3,2,0,1,1,0,1,1,3,2,2,2,2,2,3,2,1,3,3,1,1,1,2,2,1,0,0,0,0,2,2,0,3,1,1,1,2,2,2,2,2,1,3,2,3,3,2,1,1,1,1,2,1,2,1,2,2,3,1,1,1,1,1,1,0,3,1,1,2,2,3,2,2,1,1,2,1,1,2,1,2,1,1,3,1,1,1,2,2,3,2,3,6,4,5,4,6,5,3,5,4,6,6,6,5,5,4,2,4,3,3,4,5,4,6,3,4,4,2,3,2,4,3,4,3,6,3,4,12,7,6
SV,萨尔瓦多,其他,https://www.fluentpython.com/data/flags/sv/sv.gif,北美,SV,0,0,0,0,0,0,0,0,0,0,36,0,48,0,0,0,0,0,0,0,0,0,0,0,29,0,24,0,0,0,0,0,0,0,33,0,0,0,0,0,0,0,0,11,0,0,0,8,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,9,35,7,8,69,8,15,0,0,0,0,0,0,0,0,0,0,3,3,3,0,0,0,0,3,3,2,0,0,5,0,2,0,0,5,5,5,0,0,5,2,0,2,0,2,0,4,2,2,0,2,0,2,2,3,6,3,2,2,2,2,2,14,3,0,0,0,0,2,3,7,0,1,4,2,0,4,3,4,6,1,2,5,2,2,4,4,3,3,0,6,4,2,0,3,3,2,8,0,0,9,3,4,15,20,100,2,6,2,5,9,1,6,1,7,4,10,5,9,7,8,10,12,8,3,7,10,8,5,3,5,6,11,9,16,45,14,21,6,12,8,15,9,7,10,12,35,46,59,11,66,34,6
HT,海地,其他,https://www.fluentpython.com/data/flags/ht/ht.gif,北美,HT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,4,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2,0,0,2,0,0,1,0,0,2,1,0,0,1,0,0,1,0,1,3,2,0,1,0,0,0,3,2,2,0,0,4,1,0,0,0,0,1,1,0,2,1,2,0,1,1,2,0,0,0,2,2,3,3,1,1,4,0,0,0,0,2,0,0,0,0,0,1,2,1,9,1,0,1,1,3,1,1,1,1,3,1,1,0,0,1,2,3,6,2,1,3,2,1,1,3,1,1,3,24,100,26,1,6,10,9,9,5,6,7,14,43,54,9,2,7,9,6
TR,土耳其,其他,https://www.fluentpython.com/data/flags/tr/tr.gif,亚洲,TR,0,0,8,6,8,8,6,6,7,20,11,13,7,4,6,5,5,4,8,6,8,8,8,6,4,5,5,4,3,5,5,4,7,24,6,5,5,6,4,4,3,3,3,3,4,4,5,4,3,3,3,3,3,3,3,4,4,5,20,6,5,17,3,3,4,4,4,3,3,4,4,4,3,4,3,3,3,3,3,3,4,3,3,3,3,6,5,36,4,4,3,3,3,5,4,15,25,7,4,4,4,3,3,4,5,5,5,5,4,3,3,3,4,4,4,4,4,5,5,6,5,4,3,5,2,3,3,3,4,4,4,3,4,3,3,4,4,4,3,4,5,4,5,5,4,4,4,5,5,4,5,5,6,7,100,9,18,69,6,7,7,7,8,12,11,10,10,9,7,8,7,8,8,7,11,9,10,10,9,9,9,7,7,8,8,7,9,9,15,14,11,11,9,9,8,7,5,3,4,4,6,8,8,8,6,6,5,6,6,5,8,10,12,18,11,10,8,5,5,24,13,6
GH,加纳,其他,https://www.fluentpython.com/data/flags/gh/gh.gif,非洲,GH,0,0,0,0,0,0,0,0,64,0,52,55,100,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,0,0,31,0,0,0,0,0,0,0,0,19,0,9,9,16,0,0,12,0,0,0,0,0,10,0,5,5,0,0,4,0,5,0,0,4,0,0,0,0,0,0,4,14,0,0,0,0,4,0,0,3,2,0,0,0,0,2,4,0,0,3,1,0,1,0,1,4,1,2,0,0,3,2,3,3,1,1,2,1,1,1,3,2,1,2,0,3,1,3,1,2,2,1,2,1,1,1,0,5,3,3,1,3,2,2,2,2,3,3,3,2,2,4,4,11,2,5,4,4,2,1,2,4,2,3,1,4,2,2,3,2,3,1,2,3,3,3,3,2,2,2,2,5,4,21,1,4,6,5,4,4,6,5,5,15,9,8,5,7,8,8,8,4,7,4,5,6,3,3,5,5,5,9,16,33,13,5,7,10,8,4,2,5,9,8,18,22,7,3,8,7,5
KE,肯尼亚,其他,https://www.fluentpython.com/data/flags/ke/ke.gif,非洲,KE,0,0,0,0,0,0,0,0,0,26,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0,14,0,14,0,0,0,0,10,0,0,12,0,0,0,0,0,6,0,0,6,5,0,0,5,0,5,0,0,4,0,0,4,0,0,0,3,3,0,3,0,0,3,0,3,0,5,0,0,0,2,5,3,3,2,2,3,3,0,5,0,1,5,1,3,0,3,2,2,0,0,1,1,2,1,2,2,3,5,1,3,1,3,1,1,3,2,2,0,1,1,1,1,1,1,8,6,4,3,2,3,4,4,3,2,23,32,24,24,22,35,41,21,42,83,71,86,97,100,53,20,54,37,31,20,12,63,14,57,47,40,32,6,16,16,25,36,2,25,27,36,27,28,13,10,24,39,22,50,2,23,49,21,32,19,12,7,26,58,40,42,4,15,17,13,16,23,10,6,12,13,3,6,9,10,8,26,29,33,22,7,27,20,10,10,3,12,17,31,27,27,12,5,18,15,5
MW,马拉维,其他,https://www.fluentpython.com/data/flags/mw/mw.gif,非洲,MW,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,12,0,0,0,0,0,0,0,0,0,0,0,6,5,0,0,0,0,0,4,5,0,4,4,4,4,0,0,0,0,3,3,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,2,0,0,5,12,0,0,2,4,0,0,0,0,0,3,0,3,3,3,0,0,0,3,0,0,3,0,0,3,0,3,6,5,3,16,0,6,6,0,3,6,9,3,9,38,27,31,3,5,3,19,9,18,9,8,12,14,0,6,11,19,21,14,33,33,27,3,28,23,21,15,9,14,31,20,49,44,20,5,20,11,5
MR,毛里塔尼亚,其他,https://www.fluentpython.com/data/flags/mr/mr.gif,非洲,MR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,9,9,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,9,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,5,5,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,2,1,0,2,2,1,0,0,1,0,1,0,1,1,1,1,0,0,0,0,0,0,0,1,0,2,1,1,1,1,1,0,0,0,0,1,0,1,0,1,1,0,1,1,0,0,0,1,0,1,0,5,1,0,1,0,1,1,0,0,0,1,0,2,1,2,1,1,1,0,1,2,2,1,0,1,1,0,0,1,4,45,6,0,3,5,6,5,5,6,5,8,19,20,7,2,7,7,5
MM,缅甸,其他,https://www.fluentpython.com/data/flags/mm/mm.gif,亚洲,MM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49,0,0,0,0,0,0,0,0,0,0,0,0,0,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,9,8,7,0,0,6,0,10,0,5,0,0,4,4,0,0,0,0,8,8,9,9,15,0,0,0,0,5,10,12,6,0,0,6,21,6,6,9,6,0,16,24,10,3,18,0,6,5,3,3,5,5,3,3,13,10,14,44,100,13,11,5,5,6,3,3,3,11,8,10,6,24,5,15,12,9,15,24,21,21,25,24,20,28,30,21,24,23,15,23,17,22,19,22,17,14,16,14,15,27,39,26,32,15,16,11,3,11,28,12,30,23,28,36,21,18,31,18,5
RW,卢旺达,其他,https://www.fluentpython.com/data/flags/rw/rw.gif,非洲,RW,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,51,0,0,0,0,0,0,0,0,0,0,0,0,0,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,0,0,25,24,0,27,0,0,0,0,0,0,30,14,26,0,0,0,0,0,9,0,8,0,0,0,0,19,6,0,0,0,0,0,4,5,0,0,18,4,4,12,0,4,8,0,0,0,0,4,4,3,7,14,12,0,7,27,12,6,9,8,3,14,12,5,9,12,9,4,2,0,2,10,19,2,7,7,0,4,6,7,0,0,3,2,18,2,0,9,2,2,2,2,26,3,10,16,12,9,0,4,4,5,18,11,13,2,5,7,4,8,2,4,2,10,8,0,4,0,14,6,4,14,39,13,3,7,9,2,8,2,16,9,7,31,21,10,5,30,21,5
SY,叙利亚,其他,https://www.fluentpython.com/data/flags/sy/sy.gif,亚洲,SY,0,0,0,0,0,0,35,0,0,0,0,0,0,0,0,0,0,0,0,0,28,26,0,0,0,0,36,0,0,0,0,0,0,0,28,0,13,0,10,20,9,0,24,9,12,11,0,6,0,10,0,9,8,5,5,5,7,7,15,3,7,11,3,10,6,9,0,7,5,8,11,2,6,3,7,8,7,13,6,6,7,6,4,0,16,4,12,1,4,2,5,7,10,5,2,1,7,3,3,1,1,6,3,2,8,3,2,5,4,6,2,3,4,2,6,3,4,5,5,1,4,6,5,5,7,2,4,2,5,7,6,5,11,4,6,7,4,5,8,6,6,6,7,11,8,7,7,6,8,7,6,1,4,5,6,9,8,4,4,3,4,1,3,3,2,4,1,1,3,3,4,3,2,2,9,3,3,3,5,5,5,7,5,3,6,4,7,7,4,5,5,4,5,5,4,5,3,8,8,5,2,4,5,15,100,19,2,3,12,11,8,7,7,6,7,36,39,11,4,17,14,5
TG,多哥,其他,https://www.fluentpython.com/data/flags/tg/tg.gif,非洲,TG,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,14,16,0,0,0,0,0,0,13,0,0,14,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,7,0,5,0,5,0,0,4,0,0,0,0,0,0,0,0,0,0,3,3,3,5,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2,0,0,2,0,2,0,2,2,2,2,0,1,0,2,0,0,0,0,1,1,1,0,1,1,0,0,1,0,1,0,0,0,12,0,0,1,1,2,1,3,2,1,0,1,2,3,3,3,3,4,3,1,3,1,2,2,1,2,3,2,1,13,55,12,1,3,3,4,2,2,3,4,8,24,27,4,4,5,9,5
